traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
9292.0,2024-01-13 03:00:00,London,Kensington,576,46.2219262803872,3,Low,Dry,7413
9293.0,2099-00-00 99:99,London,Southwark,2867,60.9832898107023,3,Low,Damaged,7560
9294.0,2024-01-13 05:00:00,London,Camden,49982,14.89071655391156,5,Low,Damaged,2108
9295.0,2024-01-13 06:00:00,London,Islington,4373,38.886275325760586,2,Low,Dry,5219
9296.0,2024-01-13 07:00:00,London,Chelsea,960,33.57598032651711,5,Low,Snowy,7065
9297.0,2024-01-13 08:00:00,London,Chelsea,4558,10.510850611576316,2,Medium,Snowy,5443
9298.0,2024-01-13 09:00:00,London,Chelsea,2073,27.5839332935091,3,Low,Wet,3666
9299.0,2024-01-13 10:00:00,London,Chelsea,2390,115.86793884919383,6,High,Damaged,9179
9300.0,2024-01-13 11:00:00,London,Camden,3395,82.87287963515647,8,Low,Dry,3888
9301.0,2024-01-13 12:00:00,London,Islington,1201,98.70054107213164,2,Low,Dry,532
9302.0,2024-01-13 13:00:00,London,Camden,1584,63.34811885563084,3,High,Snowy,7262
9303.0,2024-01-13 14:00:00,London,Chelsea,3298,21.074917506398496,5,Medium,Dry,2609
9304.0,2024-01-13 15:00:00,London,Islington,3301,15.778871044086538,2,High,Dry,6166
9305.0,2024-01-13 16:00:00,London,Kensington,2497,87.4005517258715,5,Medium,Snowy,9605
9306.0,2024-01-13 17:00:00,London,Islington,3479,55.94360121815359,1,Medium,Snowy,9117
9307.0,2024-01-13 18:00:00,London,Chelsea,1773,103.9416585825497,6,Medium,Damaged,5131
9308.0,2024-01-13 19:00:00,London,Kensington,1964,117.96872334431811,5,High,Damaged,1050
9309.0,2024-01-13 20:00:00,London,Chelsea,4352,117.83874321053936,2,Low,Dry,5711
9310.0,2024-01-13 21:00:00,London,Camden,1343,61.37263216389444,0,Medium,Dry,2518
9311.0,2024-01-13 22:00:00,London,,3687,30.4245546445788,6,Low,Snowy,6662
9312.0,2024-01-13 23:00:00,London,Chelsea,2146,73.98297270550768,6,Low,Dry,7742
9313.0,2024-01-14 00:00:00,London,Camden,1607,34.68656128466584,1,Low,Dry,6410
9314.0,2024-01-14 01:00:00,London,Camden,2426,16.613757531714,6,High,Dry,3317
9315.0,2024-01-14 02:00:00,London,Camden,4954,9.534147090668721,5,High,Wet,6939
9316.0,2024-01-14 03:00:00,London,Islington,2812,111.61024561352959,7,High,Damaged,5478
9317.0,2024-01-14 04:00:00,London,Southwark,108,110.44814099503598,6,Low,Snowy,8150
9318.0,2024-01-14 05:00:00,London,Kensington,3002,15.41408401364091,2,High,Wet,1545
9319.0,2024-01-14 06:00:00,London,Camden,4105,30.375646498497407,8,High,Dry,3267
9320.0,2024-01-14 07:00:00,London,Chelsea,3879,61.10073960681532,3,High,Dry,9975
9321.0,2024-01-14 08:00:00,London,Camden,3226,87.10167174166315,9,High,Damaged,4774
9322.0,2024-01-14 09:00:00,London,Islington,4568,99.59274501083401,8,High,Damaged,9818
9323.0,2024-01-14 10:00:00,London,Camden,2586,91.29558415321158,9,Low,Wet,3259
9324.0,2024-01-14 11:00:00,London,Chelsea,842,115.62535714806971,7,Medium,Snowy,3636
9325.0,2024-01-14 12:00:00,London,Kensington,189,-29.730052186613058,6,Low,Damaged,578
9326.0,2024-01-14 13:00:00,London,,4618,23.422244001738495,9,High,Snowy,5290
9327.0,2024-01-14 14:00:00,London,Islington,988,6.06139659269666,2,Low,Snowy,5656
9328.0,2024-01-14 15:00:00,London,Islington,1999,47.85647442329185,8,Low,Dry,1988
9329.0,2024-01-14 16:00:00,London,,1946,44.27250816835303,6,High,Damaged,9075
9330.0,2024-01-14 17:00:00,London,Islington,1175,4.638412523660671,6,Medium,Wet,4304
9331.0,2024-01-14 18:00:00,London,Kensington,251,28.49335881745499,1,Low,Wet,7729
9332.0,2024-01-14 19:00:00,London,Islington,917,109.1556098703341,1,Medium,Dry,4579
9333.0,2024-01-14 20:00:00,London,Camden,2304,77.30843765476986,9,Low,Snowy,7118
9334.0,2024-01-14 21:00:00,London,Southwark,3027,65.15822678475509,3,High,Snowy,8658
9335.0,2024-01-14 22:00:00,London,Southwark,2255,41.37200213688011,6,Medium,Damaged,6931
9336.0,2024-01-14 23:00:00,London,Camden,4355,71.49720292630997,1,Medium,Snowy,4310
9337.0,2024-01-15 00:00:00,London,Kensington,1021,20.012444191723258,7,Low,Snowy,1320
9338.0,2024-01-15 01:00:00,London,Chelsea,2308,56.479205977391814,6,High,Snowy,4653
9339.0,2024-01-15 02:00:00,London,Kensington,4724,56.86363923716498,2,Low,Snowy,4163
9340.0,2024-01-15 03:00:00,London,Chelsea,3182,90.5325163368072,4,High,Dry,7558
9341.0,2024-01-15 04:00:00,London,Islington,1184,15.333539577524068,5,Low,Dry,1995
9342.0,2024-01-15 05:00:00,London,Kensington,1812,52.21125372897722,6,High,Damaged,3009
9343.0,2024-01-15 06:00:00,London,Chelsea,2224,15.768856146791315,8,Low,Damaged,6581
9344.0,2024-01-15 07:00:00,London,Islington,1817,79.46528234192454,5,Medium,Dry,665
9345.0,2024-01-15 08:00:00,London,Camden,742,5.3250880841506,9,Low,Wet,6805
9346.0,2024-01-15 09:00:00,London,Camden,4434,8.577855505762834,6,Medium,Dry,448
9347.0,2024-01-15 10:00:00,London,Camden,930,100.95147240305454,7,High,Snowy,8969
,2024-01-15 11:00:00,London,Southwark,3907,17.556332421830003,9,Low,Damaged,7500
9349.0,2024-01-15 12:00:00,London,Camden,303,76.66105950269572,0,Medium,Damaged,3215
9350.0,2024-01-15 13:00:00,London,Camden,4671,100.89197470483036,3,Low,Wet,4746
9351.0,2024-01-15 14:00:00,London,Islington,4860,91.15672630392507,1,Medium,Snowy,2046
9352.0,2024-01-15 15:00:00,London,Kensington,4187,94.5732939501266,1,Low,Damaged,1168
9353.0,2024-01-15 16:00:00,London,Islington,3253,67.13712201390706,5,Medium,Wet,4317
9354.0,2024-01-15 17:00:00,London,Islington,4249,20.2834421738452,8,Low,Snowy,5714
9355.0,2024-01-15 18:00:00,London,Chelsea,44195,47.96907839196212,8,High,Damaged,6181
9356.0,2024-01-15 19:00:00,London,Kensington,1065,83.26494800208708,9,Medium,Snowy,8493
9357.0,2024-01-15 20:00:00,London,Kensington,4447,29.214307098036635,0,Medium,Wet,2899
9358.0,2024-01-15 21:00:00,London,Chelsea,4456,58.791163196130285,4,Medium,Damaged,8679
9359.0,2024-01-15 22:00:00,London,Islington,2487,63.910552353357865,3,High,Wet,6865
9360.0,2024-01-15 23:00:00,London,,1020,29.342046948981363,3,Low,Damaged,4146
9361.0,2024-01-16 00:00:00,London,Chelsea,4232,3.404437600385109,2,Low,Dry,9640
9362.0,2024-01-16 01:00:00,London,Islington,4209,41.26103871988527,9,Medium,Snowy,301
9363.0,2024-01-16 02:00:00,London,Camden,4348,99.24764670225369,1,High,Snowy,8949
9364.0,2024-01-16 03:00:00,London,Camden,453,100.14969174676605,3,Low,Wet,7796
9365.0,2024-01-16 04:00:00,London,Camden,848,69.38009852666693,5,High,Wet,3855
9366.0,2024-01-16 05:00:00,London,Southwark,2261,82.35465573757511,7,Low,Snowy,1061
9367.0,2024-01-16 06:00:00,London,Kensington,2213,10.536155395344618,5,High,Dry,5137
9368.0,2024-01-16 07:00:00,London,Southwark,2216,32.00048269971958,5,High,Snowy,6060
9369.0,2024-01-16 08:00:00,London,Kensington,4651,74.73715585074068,5,Low,Damaged,8482
9370.0,2024-01-16 09:00:00,London,Chelsea,129,18.158098603852224,9,Medium,Dry,3583
9371.0,2024-01-16 10:00:00,London,Southwark,3777,58.77251008764344,3,Medium,Snowy,4396
9372.0,2024-01-16 11:00:00,London,Kensington,3640,55.14464582305784,8,High,Wet,5296
9373.0,2024-01-16 12:00:00,London,Southwark,2749,97.26066449530468,3,Medium,Dry,4061
9374.0,2024-01-16 13:00:00,London,Kensington,2813,95.99136334480241,9,Medium,Wet,3109
9375.0,2024-01-16 14:00:00,London,Islington,3789,94.95316738204546,0,Medium,Damaged,8530
9376.0,2024-01-16 15:00:00,London,Camden,2266,55.82505746251653,4,High,Wet,542
9377.0,2024-01-16 16:00:00,London,Southwark,2441,37.987404415179846,8,High,Wet,1246
9378.0,2024-01-16 17:00:00,London,Islington,4930,52.98827779770312,5,Medium,Snowy,7250
9379.0,2024-01-16 18:00:00,London,Camden,2070,75.16634237228065,9,Medium,Wet,2003
9380.0,2024-01-16 19:00:00,London,Chelsea,719,23.28621967507871,8,High,Wet,7169
9381.0,2024-01-16 20:00:00,London,Islington,3069,52.9210111479511,1,High,Snowy,1870
9382.0,2024-01-16 21:00:00,London,Chelsea,2544,60.221166823722875,2,Medium,Damaged,600
9383.0,2024-01-16 22:00:00,London,Chelsea,3909,82.60866324687687,5,Low,Dry,314
9384.0,2024-01-16 23:00:00,London,Camden,3992,116.97943662113725,5,Low,Wet,4512
9385.0,2024-01-17 00:00:00,London,Southwark,4841,106.68675941883481,4,High,Snowy,4969
9386.0,2024-01-17 01:00:00,London,Southwark,1425,7.9069050945360635,1,Medium,Damaged,5436
9387.0,2024-01-17 02:00:00,London,Kensington,3264,37.26215994608782,7,Low,Dry,6325
9388.0,2024-01-17 03:00:00,London,Camden,3105,103.09714444257406,8,Low,Wet,8151
9389.0,2024-01-17 04:00:00,London,Camden,215,28.002024546254965,9,Low,Damaged,5651
9390.0,2024-01-17 05:00:00,London,Kensington,4049,63.113989477635194,6,Medium,Dry,8301
9391.0,2024-01-17 06:00:00,London,Southwark,2709,43.76622159034971,9,Low,Dry,2081
9392.0,2024-01-17 07:00:00,London,Southwark,1894,91.97374998488398,9,Medium,Wet,7988
9393.0,2024-01-17 08:00:00,London,Kensington,20,13.544819492895758,0,High,Dry,7071
9394.0,2024-01-17 09:00:00,London,Chelsea,1214,59.88869193841888,3,Low,Damaged,8734
9395.0,2024-01-17 10:00:00,London,Kensington,4016,51.18988972217195,5,High,Wet,3775
9396.0,2024-01-17 11:00:00,London,Islington,1088,83.93031356255163,7,Low,Damaged,6158
9397.0,2024-01-17 12:00:00,London,Islington,4965,5.2076656426890775,8,Low,Damaged,9610
9398.0,2024-01-17 13:00:00,London,Camden,982,62.788020255437054,3,High,Wet,8192
9399.0,2024-01-17 14:00:00,London,Kensington,4679,94.19267644359434,1,Low,Dry,9922
9400.0,2024-01-17 15:00:00,London,Kensington,2065,88.91201497322946,0,Medium,Snowy,9300
9401.0,2024-01-17 16:00:00,London,Southwark,1322,72.12110230399142,5,Low,Dry,4217
9402.0,2024-01-17 17:00:00,London,Southwark,4854,119.14701607397981,4,Low,Wet,8664
9403.0,2024-01-17 18:00:00,London,Islington,2361,112.88476712923811,9,High,Snowy,1326
9404.0,2024-01-17 19:00:00,London,Camden,4246,3.438541993877145,2,Low,Snowy,3185
9405.0,2024-01-17 20:00:00,London,Camden,376,86.65500816050465,1,Medium,Dry,9553
9406.0,2024-01-17 21:00:00,London,Islington,2844,101.99276008376273,0,Low,Snowy,3845
9407.0,2024-01-17 22:00:00,London,Camden,1585,46.069337755309135,6,Medium,Snowy,5976
9408.0,2024-01-17 23:00:00,London,Kensington,4843,20.354523143658025,7,Low,Dry,590
9409.0,2024-01-18 00:00:00,London,Kensington,1840,29.41691500943051,0,Medium,Snowy,7535
9410.0,2024-01-18 01:00:00,London,Kensington,1739,88.6827655233899,6,High,Damaged,6318
9411.0,2024-01-18 02:00:00,London,Islington,2990,33.68897628180376,6,Low,Snowy,5709
9412.0,2024-01-18 03:00:00,London,Camden,1811,48.971316198459974,1,Medium,Damaged,4443
9413.0,2024-01-18 04:00:00,London,Chelsea,1712,55.60483445875216,6,High,Damaged,7995
9414.0,2024-01-18 05:00:00,London,Islington,632,62.635814647732985,1,High,Damaged,3214
9415.0,2024-01-18 06:00:00,London,Southwark,153,18.836664114125124,6,High,Snowy,1287
9416.0,2024-01-18 07:00:00,London,Camden,1136,-25.7645007122448,0,Medium,Wet,1852
9417.0,2024-01-18 08:00:00,London,Chelsea,3595,69.05452071938431,6,Low,Wet,1802
9418.0,2024-01-18 09:00:00,London,Camden,2278,81.0549023395263,9,Low,Snowy,4482
9419.0,2024-01-18 10:00:00,London,Camden,2851,67.43962865235173,5,Low,Wet,2659
9420.0,2024-01-18 11:00:00,London,Southwark,1335,25.712642288051793,9,Low,Snowy,9953
9421.0,2024-01-18 12:00:00,London,Kensington,1171,77.96049837326827,9,Medium,Wet,602
9422.0,2024-01-18 13:00:00,London,,3064,105.22841045553861,1,Medium,Wet,2378
9423.0,2024-01-18 14:00:00,London,Kensington,782,57.5529801183132,8,High,Dry,6738
9424.0,2024-01-18 15:00:00,London,Chelsea,77,70.88874842409783,7,Medium,Damaged,6196
9425.0,2024-01-18 16:00:00,London,Islington,4695,48.433624387330305,0,Low,Wet,2563
9426.0,2024-01-18 17:00:00,London,Southwark,2188,6.004408307285948,7,Medium,Snowy,1386
9427.0,2024-01-18 18:00:00,London,,978,108.75243282241273,6,Medium,Snowy,2854
9428.0,2024-01-18 19:00:00,London,,1509,103.57910964525581,1,Low,Wet,1597
,2024-01-18 20:00:00,London,Southwark,2588,19.034760159009554,9,Medium,Snowy,2134
9430.0,2024-01-18 21:00:00,London,,541,108.93580938672477,2,Medium,Snowy,2447
9431.0,2024-01-18 22:00:00,London,Southwark,3665,32.02377678726283,1,Medium,Wet,9895
9432.0,2024-01-18 23:00:00,London,Kensington,1597,119.2784640828377,4,Medium,Dry,4854
9433.0,2024-01-19 00:00:00,London,Camden,1320,105.32715859102302,6,High,Dry,6106
9434.0,2024-01-19 01:00:00,London,Islington,2293,57.3295832296468,9,Medium,Snowy,7947
9435.0,2024-01-19 02:00:00,London,Southwark,953,9.511627027223835,5,Low,Damaged,4084
9436.0,2024-01-19 03:00:00,London,Chelsea,4718,118.66818137962683,5,High,Wet,6143
9437.0,2024-01-19 04:00:00,London,Kensington,1229,77.1528122665553,0,Medium,Damaged,4543
9438.0,2024-01-19 05:00:00,London,Chelsea,3612,55.59424821192083,1,High,Snowy,4414
9439.0,2024-01-19 06:00:00,London,Chelsea,2628,3.7376933257720113,2,High,Dry,8864
9440.0,2024-01-19 07:00:00,London,Chelsea,784,73.30629696279787,8,High,Damaged,1976
9441.0,2024-01-19 08:00:00,London,Kensington,3309,81.99207953304843,6,High,Snowy,6659
9442.0,2024-01-19 09:00:00,London,Southwark,3330,115.47144490191755,3,High,Wet,401
9443.0,2024-01-19 10:00:00,London,Camden,929,26.029849087071735,7,Medium,Wet,6748
9444.0,2024-01-19 11:00:00,London,Chelsea,3068,69.5261557768357,3,Medium,Wet,7328
9445.0,2024-01-19 12:00:00,London,Islington,470,62.70075741614257,7,Low,Snowy,8492
9446.0,2024-01-19 13:00:00,London,Islington,984,93.14669920309257,3,Medium,Snowy,6652
9447.0,2024-01-19 14:00:00,London,Islington,3693,94.8534793523823,9,Low,Snowy,9759
9448.0,2024-01-19 15:00:00,London,Chelsea,1104,59.90392010103515,1,Low,Dry,4083
9449.0,2024-01-19 16:00:00,London,Camden,2477,3.07560939857003,9,Medium,Dry,6585
9450.0,2024-01-19 17:00:00,London,Southwark,2247,69.20223084547744,6,Medium,Snowy,7168
9451.0,2024-01-19 18:00:00,London,Chelsea,3713,45.88936114946522,1,Medium,Damaged,5227
9452.0,2024-01-19 19:00:00,London,Southwark,3756,60.875284044820596,2,Medium,Snowy,9447
9453.0,2024-01-19 20:00:00,London,Chelsea,2944,97.86627826751936,8,Medium,Damaged,4504
9454.0,2024-01-19 21:00:00,London,Chelsea,1340,64.02911723866629,9,Medium,Dry,6619
9455.0,2024-01-19 22:00:00,London,Chelsea,2135,75.57239012840263,7,High,Dry,388
9456.0,2024-01-19 23:00:00,London,Kensington,4346,41.31566663276117,5,Low,Dry,6393
9457.0,2024-01-20 00:00:00,London,,4457,48.055541104613276,1,High,Snowy,4049
9458.0,2024-01-20 01:00:00,London,,4236,93.23598063247998,0,Medium,Dry,2610
9459.0,2024-01-20 02:00:00,London,Southwark,1890,90.65034572384859,3,High,Dry,3466
9460.0,2024-01-20 03:00:00,London,Kensington,3861,90.08029504596469,5,High,Wet,886
9461.0,2024-01-20 04:00:00,London,Camden,2876,101.44038195319727,9,Low,Damaged,2874
9462.0,2024-01-20 05:00:00,London,Kensington,2589,37.74059307810546,8,High,Snowy,1592
9463.0,2024-01-20 06:00:00,London,Camden,1340,98.83821605607581,8,Low,Wet,1417
9464.0,2024-01-20 07:00:00,London,Southwark,2281,15.811427365185637,7,Low,Damaged,7530
,2024-01-20 08:00:00,London,Islington,4262,60.52649410574958,4,Medium,Damaged,7042
9466.0,2024-01-20 09:00:00,London,Southwark,318,78.75999820714429,9,Low,Dry,9181
9467.0,2024-01-20 10:00:00,London,Southwark,3850,98.95370491736209,9,Medium,Snowy,3497
9468.0,2024-01-20 11:00:00,London,,112,36.674157090026036,1,Medium,Dry,7240
9469.0,2024-01-20 12:00:00,London,Kensington,1161,68.6319261268498,8,High,Wet,3339
9470.0,2024-01-20 13:00:00,London,Islington,2140,28.23533202119628,1,High,Dry,4721
9471.0,2024-01-20 14:00:00,London,Kensington,4016,37.43517198253936,2,Medium,Dry,2054
9472.0,2024-01-20 15:00:00,London,Southwark,299,30.41829416499358,9,Low,Dry,4510
9473.0,2024-01-20 16:00:00,London,Southwark,1727,111.77302703393497,1,High,Snowy,7850
9474.0,2024-01-20 17:00:00,London,Southwark,2088,50.3397445885272,2,Low,Snowy,8902
9475.0,2024-01-20 18:00:00,London,Camden,1496,47.37144936092545,0,High,Snowy,3862
9476.0,2024-01-20 19:00:00,London,Southwark,4218,94.17726332539831,1,High,Snowy,4929
9477.0,2024-01-20 20:00:00,London,Kensington,1273,56.619867765018704,0,Low,Wet,5972
9478.0,2024-01-20 21:00:00,London,Kensington,4728,24.33120262752195,5,Medium,Wet,4623
9479.0,2024-01-20 22:00:00,London,Kensington,4505,72.76088793463784,3,Low,Snowy,3065
9480.0,2024-01-20 23:00:00,London,Kensington,4532,21.098907361914694,3,High,Snowy,3620
9481.0,2024-01-21 00:00:00,London,Southwark,1213,43.47379048583671,6,High,Snowy,1691
9482.0,2024-01-21 01:00:00,London,Kensington,347,23.85148270720118,2,Medium,Snowy,7572
9483.0,2024-01-21 02:00:00,London,Islington,3662,107.25567117574424,6,High,Damaged,3151
9484.0,2024-01-21 03:00:00,London,Islington,749,19.246723896353714,1,High,Damaged,8144
9485.0,2024-01-21 04:00:00,London,Kensington,3219,68.50710125149617,5,Medium,Wet,7301
9486.0,2024-01-21 05:00:00,London,Camden,3323,6.239984886014803,5,Low,Damaged,982
9487.0,2024-01-21 06:00:00,London,Chelsea,3531,52.245869995438085,0,Low,Wet,8252
9488.0,2024-01-21 07:00:00,London,Camden,3978,51.692727661553505,7,High,Wet,9848
9489.0,2024-01-21 08:00:00,London,Camden,1277,15.43996410718341,7,Low,Wet,8451
9490.0,2024-01-21 09:00:00,London,Islington,1305,27.238058449941104,1,Low,Damaged,3172
9491.0,2024-01-21 10:00:00,London,Camden,1753,33.45570975716163,7,Medium,Wet,9453
9492.0,2024-01-21 11:00:00,London,Islington,2441,56.734094654873026,9,Low,Wet,4075
9493.0,2024-01-21 12:00:00,London,Kensington,3775,83.103618038,9,Low,Dry,3650
9494.0,2024-01-21 13:00:00,London,Southwark,4135,76.38897814609084,9,Medium,Damaged,7912
9495.0,2024-01-21 14:00:00,London,Kensington,2842,91.99637087458365,2,Medium,Damaged,1192
9496.0,2024-01-21 15:00:00,London,Islington,593,68.29494136396586,7,Low,Dry,4888
9497.0,2024-01-21 16:00:00,London,Southwark,4150,22.625592750630762,9,Low,Dry,2636
9498.0,2024-01-21 17:00:00,London,Camden,1694,112.6327316042697,0,Medium,Damaged,7940
9499.0,2024-01-21 18:00:00,London,Camden,595,101.9536951575808,1,Medium,Wet,7603
9500.0,2024-01-21 19:00:00,London,Islington,1503,37.704806350217446,9,Medium,Snowy,6097
9501.0,2024-01-21 20:00:00,London,Chelsea,3383,119.05055867147605,7,Medium,Wet,9106
9502.0,2024-01-21 21:00:00,London,Kensington,1623,33.698201782518396,4,High,Wet,1661
9503.0,2024-01-21 22:00:00,London,Islington,3654,67.64333386682506,0,Medium,Snowy,2531
9504.0,2024-01-21 23:00:00,London,Kensington,1897,73.60772832423795,2,Low,Damaged,2011
9505.0,2024-01-22 00:00:00,London,Kensington,2806,90.64951563374372,9,Medium,Dry,1339
9506.0,2024-01-22 01:00:00,London,Southwark,4511,36.39531774216634,7,High,Snowy,2907
9507.0,2024-01-22 02:00:00,London,Camden,4874,75.42516510874727,3,Medium,Snowy,9432
9508.0,2024-01-22 03:00:00,London,Camden,2206,57.24058489985041,6,Low,Wet,4617
9509.0,2024-01-22 04:00:00,London,Kensington,2878,105.9059224186029,6,Medium,Damaged,8848
9510.0,2024-01-22 05:00:00,London,Camden,253,113.09475939660214,1,Low,Dry,2128
9511.0,2024-01-22 06:00:00,London,Islington,1712,19.33368285919096,6,Medium,Damaged,7841
9512.0,2024-01-22 07:00:00,London,Chelsea,501,79.899853916448,1,Medium,Snowy,2269
9513.0,2099-00-00 99:99,London,Southwark,215,85.85476403329652,0,Low,Snowy,8138
9514.0,2024-01-22 09:00:00,London,Southwark,3462,71.32507697018316,2,Low,Wet,4290
9515.0,2024-01-22 10:00:00,London,Islington,651,81.50563242579551,9,Medium,Snowy,7831
9516.0,2024-01-22 11:00:00,London,Kensington,3443,17.892477048315968,5,Medium,Wet,1080
9517.0,2024-01-22 12:00:00,London,Islington,4230,58.69161679252122,7,High,Dry,2802
9518.0,2024-01-22 13:00:00,London,Southwark,4403,35.97215949697965,0,Low,Dry,8852
9519.0,2024-01-22 14:00:00,London,Islington,4475,105.82957513303748,2,High,Damaged,3673
9520.0,2024-01-22 15:00:00,London,Southwark,2999,111.41534683288525,3,Medium,Snowy,4188
9521.0,2024-01-22 16:00:00,London,Islington,1867,87.76702792870657,5,Medium,Wet,4707
9522.0,2024-01-22 17:00:00,London,Southwark,1175,62.95406565836018,3,Medium,Damaged,3976
9523.0,2024-01-22 18:00:00,London,Islington,1810,91.52943883447826,4,Low,Dry,8319
9524.0,2024-01-22 19:00:00,London,Camden,221,14.513387470317614,4,Low,Damaged,2058
9525.0,2024-01-22 20:00:00,London,Camden,3832,93.18924421391249,4,Low,Damaged,8170
9526.0,2024-01-22 21:00:00,London,Chelsea,3780,52.99387087765907,7,High,Damaged,883
9527.0,2024-01-22 22:00:00,London,Kensington,3840,71.46523299795709,8,Low,Wet,5775
9528.0,2024-01-22 23:00:00,London,Islington,61,21.908060568674447,3,High,Snowy,4465
9529.0,2024-01-23 00:00:00,London,Southwark,714,69.31152702213333,1,Low,Dry,8544
9530.0,2024-01-23 01:00:00,London,Camden,3628,98.58907372202539,9,Medium,Damaged,7014
9531.0,2024-01-23 02:00:00,London,Islington,4975,111.88082436454602,1,Low,Snowy,4187
9532.0,2024-01-23 03:00:00,London,Kensington,2772,83.97946999705806,3,High,Wet,7343
9533.0,2024-01-23 04:00:00,London,Southwark,4760,54.82070507067884,9,High,Dry,4215
9534.0,2024-01-23 05:00:00,London,Kensington,2656,61.11562953708925,1,Medium,Dry,1998
9535.0,2024-01-23 06:00:00,London,Kensington,3081,84.53477962411218,0,High,Wet,4572
9536.0,2024-01-23 07:00:00,London,Islington,3552,28.348290644719537,8,Low,Damaged,4535
9537.0,2024-01-23 08:00:00,London,Kensington,31,68.386000368237,3,Medium,Dry,1489
9538.0,2024-01-23 09:00:00,London,Kensington,311,119.00935130841442,6,Medium,Wet,8070
